feature,label
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[1.3684537410736084, -1.432893991470337, -0.5431720614433289, -0.3339540958404541, -1.0994749069213867, 1.2338896989822388, 0.43796253204345703, -0.9265671968460083, -1.328405499458313, 0.3175242841243744, -0.7093430757522583, -0.39253535866737366, 0.10539767146110535, 0.952832818031311, -0.4869016408920288, -0.7475415468215942, -0.49013495445251465, 0.9319766759872437, -0.3112015128135681, -0.22412976622581482, -0.8971734046936035, -0.7947977781295776, -0.5650125741958618, 0.5442484617233276, 0.23405402898788452, -0.07765180617570877, 0.10327738523483276, 0.24003155529499054, -1.5715396404266357, 1.230649471282959, 0.17794665694236755, -0.7034664154052734, -0.32639098167419434, -1.6140007972717285, 0.3290269374847412, -0.8474475145339966, -1.137253761291504, -0.48611125349998474, -0.40423309803009033, -1.4868879318237305, -0.7691704034805298, -0.32719793915748596, -0.4601705074310303, 0.038709208369255066, -1.0413119792938232, 0.16622808575630188, 0.7536949515342712, 0.3196096122264862, -0.1342155635356903, -0.5982619524002075]",0
"[-0.375213623046875, -0.3174517750740051, -0.38897600769996643, -0.28623828291893005, -0.6283958554267883, -0.3843851387500763, -0.32332122325897217, -0.016085943207144737, -0.20002035796642303, -0.22234976291656494, -0.04797215387225151, -0.2735121548175812, 0.13177016377449036, 0.20253205299377441, -0.7161515355110168, 0.12117365747690201, -0.513556182384491, -0.5701496005058289, 0.4526079595088959, 0.2112683802843094, -0.31323015689849854, 0.07139436155557632, 0.16100218892097473, 0.35340437293052673, 0.40697145462036133, -0.5887249112129211, 0.0710425153374672, -0.4005739986896515, 0.8046250343322754, -0.3767724335193634, 0.9128262996673584, -0.9388321042060852, -0.5646573901176453, 0.49397948384284973, 0.1327289491891861, -0.4081348180770874, -0.057917993515729904, 0.40104734897613525, 1.3525142669677734, -0.3742445707321167, -0.17940889298915863, 0.2919742166996002, -0.16601955890655518, -0.4796588718891144, -0.18140333890914917, -0.018151089549064636, 0.4927332401275635, 0.7500653266906738, 0.13469411432743073, 0.014063331298530102]",0
"[1.1359113454818726, -1.1307320594787598, -0.3693421185016632, -0.04965862259268761, -0.6410053968429565, 1.0385409593582153, 0.4789625406265259, -0.6471114754676819, -0.9149534702301025, 0.2677663564682007, -0.42640239000320435, -0.12061560153961182, -0.04235406592488289, 0.8437331914901733, -0.3802250623703003, -0.7316705584526062, -0.24177426099777222, 0.8932148814201355, -0.14620806276798248, -0.2845189869403839, -0.5538321733474731, -0.740980863571167, -0.44381678104400635, 0.6298984885215759, 0.1706722527742386, 0.11022293567657471, -0.14453552663326263, 0.6644147038459778, -1.4808748960494995, 0.9378604888916016, 0.11678948998451233, -0.19613896310329437, -0.03765992447733879, -1.4196890592575073, 0.3781338036060333, -0.755194902420044, -0.9176337718963623, -0.4728603959083557, -0.7698972225189209, -1.020710825920105, -0.5204784870147705, -0.2823469042778015, -0.5282025337219238, 0.14435960352420807, -0.6787542104721069, -0.011872053146362305, 0.5439385175704956, 0.04848577082157135, -0.16507576406002045, -0.5003732442855835]",0
"[-0.3926312029361725, -0.27791911363601685, -0.3180493712425232, 0.3003009259700775, -0.04706312343478203, -0.27067312598228455, 0.6919746994972229, 0.28884220123291016, -0.42904630303382874, 0.14142444729804993, -0.4147079885005951, -0.4115888178348541, 0.056010592728853226, 0.34211966395378113, -1.0230050086975098, 0.040699489414691925, -0.6200339198112488, 0.4428914487361908, -0.22570224106311798, -0.597781240940094, 0.10479993373155594, 0.27563655376434326, 0.6106347441673279, -0.26220354437828064, 0.6341932415962219, -0.4876422584056854, -0.24469205737113953, -0.3963143527507782, -0.6506056785583496, -0.1699606329202652, 0.7825329303741455, -0.4886104166507721, 0.5201712250709534, 0.20703284442424774, 0.291852205991745, -0.37450501322746277, -0.2929951250553131, -0.16686956584453583, 1.3320494890213013, -0.02404860407114029, -0.5993174910545349, 0.3673563599586487, -0.7318213582038879, -0.1307157725095749, 0.3636694550514221, 0.6120755672454834, -0.1937566101551056, 0.44459494948387146, 0.4353325068950653, 0.07003956288099289]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820025622844696, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142492651939392, 0.8011985421180725, 0.04390871524810791, 0.4859723746776581, -0.6401612758636475, 1.513181209564209, -1.2995457649230957, 0.3522830307483673, -0.005524873733520508, 0.8185158371925354, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012258291244507, -0.08835673332214355, -0.023094668984413147, -0.19264492392539978, -0.6642667055130005, 0.35566046833992004, 0.046361327171325684, -0.3680723309516907, 0.12442588061094284, -0.49376192688941956, -0.22679613530635834, -0.3045957088470459]",0
"[0.31817564368247986, -0.42071202397346497, -0.17236514389514923, 0.18572542071342468, -0.29580795764923096, 0.2428227812051773, 0.20027798414230347, -0.29503199458122253, -0.35945355892181396, 0.0827561616897583, 0.031953781843185425, 0.11328659951686859, -0.0010182112455368042, 0.3514827489852905, -0.39021432399749756, -0.3954606354236603, -0.25426235795021057, 0.19058993458747864, 0.1525922268629074, -0.3125847578048706, -0.026704100891947746, -0.08806964755058289, -0.1841381937265396, 0.20796814560890198, 0.20589163899421692, 0.028470665216445923, -0.08512115478515625, 0.4537137448787689, -0.4005032181739807, 0.16637597978115082, 0.363554984331131, -0.033544979989528656, -0.10295960307121277, -0.3159128427505493, 0.1681467592716217, -0.519538402557373, -0.5369517803192139, -0.014061445370316505, -0.10855257511138916, -0.3439328074455261, -0.1986352801322937, 0.09556691348552704, -0.3548468351364136, 0.09710560739040375, -0.010147567838430405, -0.24386002123355865, -0.02675977721810341, 0.05688990652561188, 0.08236459642648697, -0.1592997908592224]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
"[-0.46412262320518494, -0.3122023344039917, -0.39503300189971924, -0.2434978038072586, -0.4883609712123871, -0.431333988904953, -0.2315935343503952, 0.14534679055213928, -0.11854694783687592, -0.23579028248786926, -0.09252399951219559, -0.31746411323547363, 0.08022457361221313, 0.25240030884742737, -0.7863829135894775, 0.16763927042484283, -0.47227534651756287, -0.4722236692905426, 0.44003355503082275, 0.21327032148838043, -0.29218316078186035, 0.007234305143356323, 0.3001137673854828, 0.44467687606811523, 0.4451250433921814, -0.6219383478164673, -0.06966783106327057, -0.35631081461906433, 0.688821017742157, -0.436298131942749, 0.9443572759628296, -0.8994095325469971, -0.38078442215919495, 0.48989301919937134, 0.22166326642036438, -0.38455459475517273, 0.046295180916786194, 0.32205092906951904, 1.3763319253921509, -0.26490986347198486, -0.18860384821891785, 0.28161516785621643, -0.2683470845222473, -0.5141884684562683, -0.13427852094173431, 0.0990382507443428, 0.5685160756111145, 0.7485962510108948, 0.11589410901069641, 0.028685130178928375]",0
"[-1.2172967195510864, 0.13736897706985474, -0.8097301721572876, -0.6173688769340515, -0.9300421476364136, -0.34625065326690674, 0.5941921472549438, 0.1924605369567871, -0.9639409780502319, -0.05626067519187927, -0.3397804796695709, -0.2604854702949524, -0.6555236577987671, 0.040434181690216064, -0.5204659104347229, 0.18257556855678558, -0.2102566361427307, 0.31202900409698486, 0.09394422173500061, -0.3227011263370514, -0.15392917394638062, -0.40948718786239624, 1.8705633878707886, 1.388138771057129, 0.5479881763458252, -0.25987333059310913, -0.3979780077934265, -1.3269398212432861, 0.33160126209259033, -0.2932446300983429, 1.5069845914840698, -1.2884180545806885, 0.7008125185966492, -0.6011101007461548, 0.7504580020904541, -0.2467440366744995, 0.3195503354072571, 0.747534990310669, 1.6517083644866943, -0.8848974704742432, 0.11509937047958374, -0.29100343585014343, -0.6609538793563843, -0.6816129684448242, -0.07824838161468506, 0.5250861644744873, 0.7085482478141785, 0.7852450013160706, 0.19024409353733063, -0.4205304980278015]",0
"[0.5602436661720276, -0.507522702217102, -0.05806921422481537, 0.4394278824329376, 0.20459231734275818, 0.5439050793647766, 0.47316786646842957, -0.059563614428043365, -0.07864493876695633, 0.1227591335773468, 0.12369241565465927, 0.3563905954360962, -0.30443915724754333, 0.592765748500824, -0.22146978974342346, -0.6156388521194458, 0.19644302129745483, 0.6835406422615051, 0.22327254712581635, -0.32964855432510376, 0.08652611821889877, -0.5868167281150818, -0.15357452630996704, 0.7940657138824463, 0.07869154959917068, 0.38101378083229065, -0.5936369895935059, 1.3485296964645386, -1.0943442583084106, 0.26976701617240906, 0.08615212142467499, 0.656337559223175, 0.4476269483566284, -0.888119101524353, 0.4575086832046509, -0.553173303604126, -0.41573265194892883, -0.3701031506061554, -1.238686203956604, -0.10410725325345993, -0.028452007099986076, -0.15276159346103668, -0.6244531273841858, 0.2652582824230194, 0.02043968252837658, -0.3316477835178375, 0.18839377164840698, -0.3742084205150604, -0.2056075483560562, -0.2743509113788605]",0
"[-0.4752955138683319, -0.2946273982524872, -0.36375826597213745, -0.011208750307559967, -0.247621551156044, -0.4055400490760803, 0.16577573120594025, 0.26531168818473816, -0.1972547471523285, -0.11140333116054535, -0.246878981590271, -0.3916740119457245, 0.07862605154514313, 0.3081795573234558, -0.9201315641403198, 0.1479112207889557, -0.5358694791793823, -0.07671746611595154, 0.15390825271606445, -0.10407929122447968, -0.13381327688694, 0.10411427915096283, 0.4715583920478821, 0.1644943505525589, 0.5302631855010986, -0.6018078327178955, -0.19264161586761475, -0.37740617990493774, 0.11184437572956085, -0.3469441533088684, 0.9038069248199463, -0.7412220239639282, 0.035036444664001465, 0.4065794050693512, 0.2838789224624634, -0.3590029776096344, -0.04425919055938721, 0.09795309603214264, 1.3964898586273193, -0.10585404932498932, -0.36226391792297363, 0.3193913698196411, -0.4848853051662445, -0.3791203498840332, 0.0931561142206192, 0.3744838237762451, 0.2928556799888611, 0.6372962594032288, 0.2521175146102905, 0.05150016024708748]",0
"[0.5389530658721924, -0.6617294549942017, -0.08023704588413239, 0.5365168452262878, 0.06042059510946274, 0.5407076478004456, 0.7664406895637512, -0.06363172829151154, -0.3186365067958832, 0.2256399691104889, 0.08351961523294449, 0.33791786432266235, -0.4284607768058777, 0.4717642664909363, -0.32726114988327026, -0.47164326906204224, 0.26835203170776367, 0.7134412527084351, 0.26933538913726807, -0.5273962616920471, 0.1890842318534851, -0.5089124441146851, 0.16266381740570068, 0.78443843126297, 0.16511139273643494, 0.3658793270587921, -0.6865753531455994, 1.1589772701263428, -1.0470987558364868, 0.1388431340456009, 0.16921362280845642, 0.6771458387374878, 0.6764999628067017, -0.9453118443489075, 0.33933109045028687, -0.632768988609314, -0.4511135518550873, -0.39260464906692505, -1.0474642515182495, -0.2101856768131256, 0.12899717688560486, -0.16491062939167023, -0.6827602386474609, 0.08192075788974762, 0.19455678761005402, -0.14234912395477295, 0.022343091666698456, -0.4749923348426819, -0.16635484993457794, -0.22256135940551758]",0
"[-0.9065913558006287, 0.43012934923171997, -0.9894894361495972, 0.45571762323379517, 0.1902485489845276, -0.12845519185066223, 1.0272746086120605, 0.7908400893211365, -0.4097316265106201, 0.513778805732727, 0.019298821687698364, 0.8016249537467957, -0.5669909715652466, 0.03902706503868103, -0.25615495443344116, -0.7110912203788757, -0.0655689686536789, -0.3391418755054474, 0.48174697160720825, -0.48392361402511597, 0.6331488490104675, -0.8109973669052124, 1.3864175081253052, 1.1203501224517822, 0.2862876057624817, -0.6421211957931519, 0.050980761647224426, 0.42790353298187256, -0.18470412492752075, -0.4086439311504364, 1.0941784381866455, -0.29324930906295776, 0.42326146364212036, -0.6122209429740906, 0.8511514663696289, -0.5464143753051758, 0.2598797082901001, -0.03595372661948204, 0.3493097722530365, -0.15248119831085205, -0.5139229893684387, 0.30149391293525696, -0.7961264252662659, -0.05156630277633667, 0.7237650156021118, -0.22784611582756042, 0.2544887661933899, 0.377778559923172, 0.02280871570110321, -0.06935794651508331]",0
"[0.6708263158798218, -0.5264080166816711, -0.021682143211364746, 0.5189323425292969, 0.2759334444999695, 0.6478434801101685, 0.5609624981880188, -0.08820027112960815, -0.0880492702126503, 0.16825059056282043, 0.1394789069890976, 0.42322391271591187, -0.33785754442214966, 0.6255340576171875, -0.16687189042568207, -0.6999284029006958, 0.25494715571403503, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285031914710999, -0.6333471536636353, -0.20142488181591034, 0.8011986017227173, 0.04390871524810791, 0.4859723448753357, -0.6401611566543579, 1.5131809711456299, -1.2995455265045166, 0.3522830307483673, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310659408569336, 0.47634750604629517, -0.5706897974014282, -0.4783937335014343, -0.4463587701320648, -1.5012259483337402, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.66426682472229, 0.35566046833992004, 0.046361327171325684, -0.3680723011493683, 0.12442588806152344, -0.49376195669174194, -0.22679615020751953, -0.3045957088470459]",0
"[-0.21974146366119385, -0.2928006649017334, -0.3143123686313629, 0.09285888075828552, -0.4269866347312927, -0.23889967799186707, 0.2879618704319, -0.09902163594961166, -0.520382821559906, 0.0533052533864975, -0.2675783634185791, -0.3340279459953308, 0.2316642552614212, 0.21435415744781494, -0.843185544013977, -0.01121366024017334, -0.7233061790466309, 0.02501094341278076, -0.094493567943573, -0.4274347424507141, -0.03858456015586853, 0.3934744596481323, 0.22566813230514526, -0.38950562477111816, 0.5009405016899109, -0.48203742504119873, 0.10651570558547974, -0.5312910676002502, -0.11771991848945618, -0.07901310920715332, 0.7686633467674255, -0.7013022899627686, -0.10076156258583069, 0.3355250954627991, 0.07929166406393051, -0.40419211983680725, -0.447453111410141, 0.11084457486867905, 1.3451945781707764, -0.2748022973537445, -0.5083391666412354, 0.38824474811553955, -0.3944408595561981, -0.140463188290596, 0.17921626567840576, 0.29836133122444153, -0.21015334129333496, 0.5304035544395447, 0.444740891456604, 0.030449766665697098]",0
"[-0.2781113088130951, -0.3482323884963989, -0.34593167901039124, -0.15198171138763428, -0.3859211206436157, -0.23740918934345245, -0.1446380615234375, 0.10737770050764084, -0.09712602198123932, -0.18222865462303162, -0.0076613356359303, -0.15976941585540771, -0.018904462456703186, 0.3132074475288391, -0.6376761198043823, 0.012174771167337894, -0.29639288783073425, -0.2868193984031677, 0.4443054795265198, 0.15703612565994263, -0.22995372116565704, -0.14708146452903748, 0.20851777493953705, 0.6123379468917847, 0.3651236891746521, -0.4024495482444763, -0.16131775081157684, 0.015854213386774063, 0.4152611196041107, -0.3146618902683258, 0.7872774004936218, -0.5994831323623657, -0.26483482122421265, 0.2050231546163559, 0.26974377036094666, -0.41877609491348267, -0.010234611108899117, 0.21421214938163757, 0.8280277252197266, -0.25527825951576233, -0.11612378060817719, 0.1861371397972107, -0.316938191652298, -0.3862484097480774, -0.1421208381652832, -0.029896330088377, 0.5570254325866699, 0.5228784680366516, 0.007086000870913267, -0.04212353751063347]",0
"[-0.15253235399723053, -0.37261447310447693, -0.4299541413784027, -0.1186869740486145, -0.697808027267456, -0.2560126483440399, -0.03556596115231514, -0.2382737398147583, -0.32224664092063904, -0.18822431564331055, 0.045850496739149094, -0.06882134824991226, 0.27787598967552185, 0.058231011033058167, -0.5135735869407654, 0.02754259668290615, -0.4610656797885895, -0.6105663180351257, 0.3715069591999054, 0.06476699560880661, -0.21773971617221832, 0.17780156433582306, 0.026040682569146156, 0.15293031930923462, 0.31190207600593567, -0.4542649984359741, 0.08415549248456955, -0.38579919934272766, 0.6963245868682861, -0.19791261851787567, 0.8997909426689148, -0.7943406701087952, -0.619663417339325, 0.4744563102722168, 0.09099472314119339, -0.32368478178977966, -0.3191198408603668, 0.32722821831703186, 1.1137326955795288, -0.4333721697330475, -0.10254398733377457, 0.41962385177612305, 0.025805214419960976, -0.4820503890514374, -0.050089288502931595, 0.005146572832018137, 0.18440741300582886, 0.5162443518638611, 0.11457246541976929, 0.0010347763309255242]",0
"[-0.9065912365913391, 0.43012937903404236, -0.9894893765449524, 0.4557175934314728, 0.1902485489845276, -0.12845520675182343, 1.0272746086120605, 0.7908401489257812, -0.4097316265106201, 0.513778805732727, 0.019298821687698364, 0.8016249537467957, -0.5669909715652466, 0.03902706503868103, -0.25615495443344116, -0.7110912799835205, -0.0655689686536789, -0.339141845703125, 0.48174700140953064, -0.4839235842227936, 0.6331487894058228, -0.8109973073005676, 1.3864173889160156, 1.1203501224517822, 0.2862876057624817, -0.6421211957931519, 0.05098075792193413, 0.42790353298187256, -0.18470413982868195, -0.4086439311504364, 1.0941784381866455, -0.29324930906295776, 0.42326149344444275, -0.6122209429740906, 0.8511514663696289, -0.5464143753051758, 0.2598797082901001, -0.03595372661948204, 0.3493097722530365, -0.15248119831085205, -0.5139229893684387, 0.30149391293525696, -0.7961263656616211, -0.05156630277633667, 0.7237650752067566, -0.22784613072872162, 0.2544887661933899, 0.377778559923172, 0.02280871570110321, -0.06935795396566391]",0
"[0.5461792349815369, -0.4418056607246399, -0.0534721277654171, 0.5002407431602478, 0.1965341567993164, 0.4962959885597229, 0.4345817267894745, -0.08215536922216415, -0.16989439725875854, 0.23041872680187225, 0.1070016548037529, 0.3542785048484802, -0.3359249532222748, 0.5864282250404358, -0.2639317214488983, -0.6575786471366882, 0.2008734494447708, 0.6818949580192566, 0.22751235961914062, -0.3917614817619324, 0.12383362650871277, -0.5113211274147034, -0.16768532991409302, 0.7056631445884705, 0.2209121435880661, 0.33381083607673645, -0.5210502743721008, 1.347545862197876, -1.0404880046844482, 0.15998578071594238, 0.04714208468794823, 0.6228336095809937, 0.5298888683319092, -0.8787037134170532, 0.3436117172241211, -0.6531240940093994, -0.39038798213005066, -0.33968642354011536, -1.1865737438201904, -0.17631958425045013, -0.12748248875141144, -0.1240055188536644, -0.6570872068405151, 0.30135518312454224, 0.04003162309527397, -0.4212642014026642, 0.10686075687408447, -0.29063674807548523, -0.17164811491966248, -0.16379277408123016]",0
"[-0.20943975448608398, -0.39306679368019104, -0.6903855204582214, -0.30771440267562866, -0.739848256111145, -0.48829880356788635, 0.17470026016235352, -0.1473994106054306, -0.23041196167469025, -0.6012787818908691, -0.14236275851726532, -0.17573139071464539, 0.34479400515556335, 0.005291095934808254, -0.4683387875556946, 0.14895616471767426, -0.06455960124731064, -0.5908823013305664, 0.37572500109672546, 0.42089787125587463, -0.6116089820861816, -0.18509705364704132, 0.4737028181552887, 1.0183087587356567, 0.42697498202323914, -0.48314377665519714, -0.5694347023963928, -0.6986485123634338, 0.8741792440414429, -0.13700148463249207, 1.3381898403167725, -1.1643297672271729, -0.11542060226202011, 0.28841525316238403, 0.43035054206848145, -0.11838482320308685, -0.023152561858296394, 0.3063974976539612, 1.1192052364349365, -0.5650036334991455, 0.14310285449028015, 0.31769323348999023, 0.16208089888095856, -0.9994226098060608, -0.2622780203819275, 0.40282073616981506, 0.8872390389442444, 0.6824800372123718, -0.22673091292381287, -0.10564820468425751]",0
"[-0.2900289297103882, -0.31684285402297974, -0.37249404191970825, -0.2515490651130676, -0.6881842017173767, -0.3288383483886719, -0.2825925052165985, -0.1375303864479065, -0.30772972106933594, -0.16744691133499146, -0.054871946573257446, -0.25429677963256836, 0.18278288841247559, 0.1712569296360016, -0.6905028820037842, 0.06813202798366547, -0.5760350823402405, -0.5362401008605957, 0.3698073625564575, 0.10348322242498398, -0.28148725628852844, 0.16784775257110596, 0.07903876900672913, 0.16873770952224731, 0.39719724655151367, -0.5488014817237854, 0.1707616150379181, -0.4518689811229706, 0.7281036376953125, -0.2874620854854584, 0.8677784204483032, -0.9255255460739136, -0.6099233627319336, 0.4702947437763214, 0.06453320384025574, -0.423197865486145, -0.1923159658908844, 0.40534451603889465, 1.3354159593582153, -0.4305606484413147, -0.22810062766075134, 0.31492534279823303, -0.13587141036987305, -0.4001064896583557, -0.15271662175655365, -0.043525248765945435, 0.3250635862350464, 0.7144344449043274, 0.1989019215106964, 0.007046532817184925]",0
"[-0.29002895951271057, -0.31684285402297974, -0.37249404191970825, -0.2515490651130676, -0.6881842613220215, -0.3288383483886719, -0.2825925350189209, -0.1375303864479065, -0.30772972106933594, -0.16744689643383026, -0.054871946573257446, -0.25429677963256836, 0.18278290331363678, 0.1712569296360016, -0.6905028820037842, 0.06813202053308487, -0.5760350823402405, -0.5362401008605957, 0.3698073625564575, 0.10348321497440338, -0.28148725628852844, 0.16784775257110596, 0.07903876900672913, 0.16873770952224731, 0.39719724655151367, -0.5488014817237854, 0.17076162993907928, -0.4518689215183258, 0.7281035780906677, -0.2874620854854584, 0.8677784204483032, -0.9255255460739136, -0.6099233627319336, 0.4702947437763214, 0.06453320384025574, -0.423197865486145, -0.1923159658908844, 0.40534451603889465, 1.3354158401489258, -0.4305606484413147, -0.22810062766075134, 0.3149253726005554, -0.13587141036987305, -0.4001064896583557, -0.15271662175655365, -0.043525248765945435, 0.3250635862350464, 0.7144344449043274, 0.1989019215106964, 0.0070465337485075]",0
"[-0.6358350515365601, -0.13146987557411194, -0.5638272762298584, -0.1527831107378006, -0.3340522050857544, -0.4037228524684906, -0.04676534980535507, 0.36781224608421326, -0.09088411927223206, -0.12067195028066635, -0.020804718136787415, -0.033550918102264404, -0.11943922936916351, 0.2085685133934021, -0.6396254301071167, -0.007330108433961868, -0.307841032743454, -0.563261866569519, 0.5840936899185181, 0.19914811849594116, -0.12424977868795395, -0.29388365149497986, 0.5903011560440063, 0.8221407532691956, 0.3914618492126465, -0.6619592308998108, -0.08355158567428589, -0.11651217937469482, 0.6720749139785767, -0.5187058448791504, 1.0257360935211182, -0.7973963022232056, -0.24977867305278778, 0.2529565393924713, 0.41462820768356323, -0.4201101064682007, 0.22312840819358826, 0.28535133600234985, 1.1273608207702637, -0.23432958126068115, -0.1899997889995575, 0.2599274516105652, -0.36876851320266724, -0.49196434020996094, 0.0018586665391921997, -0.032513611018657684, 0.6846766471862793, 0.7104399800300598, 0.01041107252240181, 0.0037332093343138695]",0
"[-0.03995111584663391, -0.13192713260650635, -0.46189019083976746, -0.03551412746310234, -0.5061101317405701, -0.36441177129745483, 0.05512024834752083, -0.2662583887577057, -0.3549112379550934, -0.15845152735710144, -0.15672317147254944, -0.061949729919433594, 0.13514116406440735, 0.16377544403076172, -0.5252033472061157, -0.22067204117774963, -0.10034464299678802, -0.3178703188896179, 0.3890630304813385, 0.17039674520492554, -0.4180960953235626, -0.15024930238723755, 0.3036992847919464, 0.8122091889381409, 0.6859767436981201, -0.42512041330337524, -0.39491283893585205, -0.40746718645095825, 0.6848131418228149, -0.3345685303211212, 0.9480651617050171, -0.9279367923736572, 0.2867846190929413, 0.0031861253082752228, 0.21859842538833618, -0.5236108899116516, -0.06261076033115387, 0.3238065838813782, 0.7074819803237915, -0.7286494970321655, -0.22147226333618164, 0.21559560298919678, -0.08183858543634415, -0.5635470747947693, -0.2516390383243561, -0.06254944205284119, 0.6059321165084839, 0.7630231380462646, -0.13766318559646606, 0.05260826647281647]",0
"[0.6708261966705322, -0.5264078974723816, -0.021682143211364746, 0.5189322829246521, 0.2759333848953247, 0.6478435397148132, 0.560962438583374, -0.08820026367902756, -0.0880492627620697, 0.16825062036514282, 0.1394788920879364, 0.42322391271591187, -0.33785754442214966, 0.6255339980125427, -0.16687187552452087, -0.6999284029006958, 0.25494712591171265, 0.8156915903091431, 0.18377888202667236, -0.40529727935791016, 0.13285033404827118, -0.63334721326828, -0.20142491161823273, 0.8011985421180725, 0.04390871524810791, 0.48597240447998047, -0.6401612758636475, 1.5131813287734985, -1.2995457649230957, 0.3522830605506897, -0.005524873733520508, 0.8185158967971802, 0.5398021936416626, -1.0310660600662231, 0.47634756565093994, -0.5706897377967834, -0.4783937335014343, -0.44635888934135437, -1.5012257099151611, -0.08835673332214355, -0.023094668984413147, -0.19264493882656097, -0.6642667055130005, 0.35566043853759766, 0.046361327171325684, -0.3680723309516907, 0.12442588806152344, -0.49376189708709717, -0.22679613530635834, -0.3045956790447235]",0
